location_id,start_month,end_month,type_count,type_id,taxonomic_rank,taxonomic_rank_name,en_name,scientific_name,scientific_synonyms
620194,10,11,1,246,8,species,American persimmon,Diospyros virginiana,
610398,9,9,1,48,7,multispecies,Blackberry,Rubus,
665727,3,,1,73,6,genus,Walnut,Juglans,
657012,10,1,1,93,8,species,Pecan,Carya illinoinensis,
610369,7,7,1,62,7,multispecies,Cherry,Prunus,
1286,11,,1,19,8,species,Kumquat,Citrus japonica,"Fortunella japonica, Citrus margarita, Fortunella margarita, Citrus obovata, Fortunella obovata"
1065230,7,9,1,48,7,multispecies,Blackberry,Rubus,
1065234,6,7,1,230,8,species,Salmonberry,Rubus spectabilis,
1065235,7,8,1,48,7,multispecies,Blackberry,Rubus,
1065237,7,8,1,48,7,multispecies,Blackberry,Rubus,
1065245,7,,1,56,6,genus,Prickly pear,Opuntia,
1065248,7,9,1,20,8,species,Common fig,Ficus carica,
1065250,6,10,1,99,6,genus,Mint,Mentha,
1065251,7,8,1,123,7,multispecies,Black raspberry,Rubus,
1065259,6,9,1,116,8,species,Pawpaw,Asimina triloba,
1065260,5,9,1,78,8,species,Passionfruit,Passiflora edulis,
1065242,9,,1,93,8,species,Pecan,Carya illinoinensis,
1065241,9,,1,93,8,species,Pecan,Carya illinoinensis,
1065261,10,12,1,59,8,species,Olive,Olea europaea,
1065264,1,2,1,468,8,species,Bunya pine,Araucaria bidwillii,
1065292,7,8,1,48,7,multispecies,Blackberry,Rubus,
1065266,1,2,1,468,8,species,Bunya pine,Araucaria bidwillii,
1065268,10,10,1,73,6,genus,Walnut,Juglans,
1065271,7,8,1,52,8,species,Peach,Prunus persica,
1065272,9,10,1,12,7,multispecies,Persimmon,Diospyros,
1065240,6,7,1,115,6,genus,Serviceberry,Amelanchier,
1065274,7,8,1,504,8,species,Wild goose plum,Prunus rivularis,Prunus munsoniana
1065278,8,11,2,16,6,genus,Grape,Vitis,
1065278,8,11,2,128,8,species,Fox grape,Vitis labrusca,
1065280,8,11,2,16,6,genus,Grape,Vitis,
1065280,8,11,2,128,8,species,Fox grape,Vitis labrusca,
1065281,8,11,1,114,6,genus,Apple,Malus,
1065282,7,10,1,111,8,species,Black walnut,Juglans nigra,
1065283,8,10,1,93,8,species,Pecan,Carya illinoinensis,
1065290,8,9,1,14,8,species,Apple,Malus pumila,Malus domestica
1065279,8,11,2,128,8,species,Fox grape,Vitis labrusca,
1065279,8,11,2,753,9,subspecies,Concord grape,Vitis labrusca 'Concord',
1065293,11,3,1,236,8,species,Common purslane,Portulaca oleracea,
1065296,8,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1065301,8,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1065304,6,8,1,851,8,species,Orange daylily,Hemerocallis fulva,
1065330,7,8,1,88,7,multispecies,Blueberry,Vaccinium,
1065332,7,8,1,113,8,species,Cherry plum,Prunus cerasifera,Prunus pissardii
1065334,6,8,1,113,8,species,Cherry plum,Prunus cerasifera,Prunus pissardii
1065333,7,8,1,691,9,subspecies,Mirabelle plum,Prunus domestica subsp. syriaca,
1065336,8,,2,1884,9,subspecies,Potomac pear,Pyrus communis 'Potomac',
1065336,8,,2,1885,9,subspecies,Bartlett pear,Pyrus communis 'Bartlett',
1065337,8,9,1,48,7,multispecies,Blackberry,Rubus,
1065338,8,9,2,48,7,multispecies,Blackberry,Rubus,
1065338,8,9,2,1886,8,species,Evergreen blackberry,Rubus laciniatus,
1065339,8,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1065340,8,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1065342,8,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1065343,6,7,1,191,8,species,Staghorn sumac,Rhus typhina,Rhus hirta
1065345,7,9,2,14,8,species,Apple,Malus pumila,Malus domestica
1065345,7,9,2,296,8,species,Sweet cherry,Prunus avium,
1065351,8,9,1,113,8,species,Cherry plum,Prunus cerasifera,Prunus pissardii
1065354,8,9,1,403,8,species,Oregon crabapple,Malus fusca,
1065355,7,9,1,14,8,species,Apple,Malus pumila,Malus domestica
1065352,7,9,1,14,8,species,Apple,Malus pumila,Malus domestica
1065341,8,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1065359,7,7,1,115,6,genus,Serviceberry,Amelanchier,
1065360,7,8,1,122,7,multispecies,Raspberry,Rubus,
1065481,2,4,1,16,6,genus,Grape,Vitis,
1065361,7,8,1,88,7,multispecies,Blueberry,Vaccinium,
1065362,9,10,1,48,7,multispecies,Blackberry,Rubus,
1065363,10,11,1,146,8,species,Ginkgo,Ginkgo biloba,Ginkgo
1065366,9,9,1,116,8,species,Pawpaw,Asimina triloba,
1065365,6,7,1,115,6,genus,Serviceberry,Amelanchier,
1065378,7,8,2,122,7,multispecies,Raspberry,Rubus,
1065378,7,8,2,48,7,multispecies,Blackberry,Rubus,
1065367,7,8,1,691,9,subspecies,Mirabelle plum,Prunus domestica subsp. syriaca,
1065382,8,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1065383,8,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1065429,6,8,1,727,8,species,White clover,Trifolium repens,
1065395,7,8,1,62,7,multispecies,Cherry,Prunus,
1065456,8,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1065394,7,9,1,76,6,genus,Guava,Psidium,
1065432,7,8,1,1,7,multispecies,Plum,Prunus,
1065433,7,8,1,691,9,subspecies,Mirabelle plum,Prunus domestica subsp. syriaca,
1065437,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1065442,7,8,1,701,8,species,Wine raspberry,Rubus phoenicolasius,
1065443,6,7,1,96,8,species,Black mulberry,Morus nigra,
1065444,6,7,1,48,7,multispecies,Blackberry,Rubus,
1065445,8,10,1,122,7,multispecies,Raspberry,Rubus,
1065454,8,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1065455,8,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1065457,8,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1065458,8,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1065459,8,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1065460,8,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1065461,8,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1065462,8,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1065463,8,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1065464,6,6,1,97,8,species,White mulberry,Morus alba,Morus tatarica
1065466,7,9,1,744,9,subspecies,Damson plum,Prunus domestica subsp. insititia,Prunus insititia
1065482,10,12,1,59,8,species,Olive,Olea europaea,
1065483,10,12,1,59,8,species,Olive,Olea europaea,
1065484,10,12,1,59,8,species,Olive,Olea europaea,
1062493,9,9,1,286,8,species,European pear,Pyrus communis,"Pyrus communis var. sativa, Pyrus sativa"
1065485,7,8,1,62,7,multispecies,Cherry,Prunus,
1065492,8,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1065493,7,9,1,14,8,species,Apple,Malus pumila,Malus domestica
1065517,9,10,1,14,8,species,Apple,Malus pumila,Malus domestica
1065518,6,7,1,62,7,multispecies,Cherry,Prunus,
1065520,5,6,1,296,8,species,Sweet cherry,Prunus avium,
1065521,5,6,1,296,8,species,Sweet cherry,Prunus avium,
1065522,8,9,1,14,8,species,Apple,Malus pumila,Malus domestica
1065523,8,9,1,14,8,species,Apple,Malus pumila,Malus domestica
1065524,7,7,1,113,8,species,Cherry plum,Prunus cerasifera,Prunus pissardii
1065525,7,7,1,113,8,species,Cherry plum,Prunus cerasifera,Prunus pissardii
1065526,8,9,1,14,8,species,Apple,Malus pumila,Malus domestica
1065527,7,8,1,52,8,species,Peach,Prunus persica,
1065528,6,6,1,115,6,genus,Serviceberry,Amelanchier,
1065530,8,,1,62,7,multispecies,Cherry,Prunus,
1065543,9,10,1,101,8,species,Muscadine,Vitis rotundifolia,
1065566,8,9,1,48,7,multispecies,Blackberry,Rubus,
1065568,8,,1,48,7,multispecies,Blackberry,Rubus,
1065546,5,7,1,106,6,genus,Currant,Ribes,
1065567,8,,1,88,7,multispecies,Blueberry,Vaccinium,
1065569,8,9,1,111,8,species,Black walnut,Juglans nigra,
1065570,9,10,1,111,8,species,Black walnut,Juglans nigra,
1065572,8,10,1,111,8,species,Black walnut,Juglans nigra,
1065573,8,10,1,111,8,species,Black walnut,Juglans nigra,
1065574,11,11,1,93,8,species,Pecan,Carya illinoinensis,
1065578,9,10,1,116,8,species,Pawpaw,Asimina triloba,
1065608,8,9,1,111,8,species,Black walnut,Juglans nigra,
1065609,9,10,1,1490,7,multispecies,Frost grape,Vitis,
1065610,9,10,1,111,8,species,Black walnut,Juglans nigra,
1065611,9,10,1,111,8,species,Black walnut,Juglans nigra,
1065612,9,10,1,111,8,species,Black walnut,Juglans nigra,
1065613,9,10,1,111,8,species,Black walnut,Juglans nigra,
1065615,9,10,1,111,8,species,Black walnut,Juglans nigra,
1065616,9,10,1,111,8,species,Black walnut,Juglans nigra,
1065614,9,10,1,111,8,species,Black walnut,Juglans nigra,
1065617,9,10,1,111,8,species,Black walnut,Juglans nigra,
1065618,9,10,1,111,8,species,Black walnut,Juglans nigra,
1065626,9,,1,111,8,species,Black walnut,Juglans nigra,
1065627,8,9,1,748,9,subspecies,Greengage plum,Prunus domestica subsp. italica,
1065637,7,8,2,122,7,multispecies,Raspberry,Rubus,
1065637,7,8,2,48,7,multispecies,Blackberry,Rubus,
1065624,8,9,1,14,8,species,Apple,Malus pumila,Malus domestica
1062492,9,9,1,629,8,species,Common grape,Vitis vinifera,
1065647,8,9,1,720,8,species,Watermelon,Citrullus lanatus,
1065648,9,9,1,14,8,species,Apple,Malus pumila,Malus domestica
1065649,6,11,1,731,8,species,Natal plum,Carissa macrocarpa,
1065667,9,0,1,13,8,species,Pomegranate,Punica granatum,
1065677,9,11,1,111,8,species,Black walnut,Juglans nigra,
1065679,4,9,3,322,8,species,Black elderberry,Sambucus nigra,
1065679,4,9,3,232,8,species,Stinging nettle,Urtica dioica,
1065679,4,9,3,157,8,species,Garlic mustard,Alliaria petiolata,
